cycle_id,threshold_bps,latency_regime,opportunity_count,actionable_count,rejected_unfillable_count,start_capital_usd,end_capital_usd,total_pnl_usd,pnl_pct_of_seed,mean_booked_bps
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,10.0,colo_typical,1,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,10.0,colo_conservative,1,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:SOLUSDT:ask->mexc:SOLBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPETH:bid->mexc:ETHUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_optimistic,323,0,285,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_typical,323,0,276,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_conservative,323,0,240,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_optimistic,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_typical,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_conservative,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_typical,65,0,54,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,5.0,colo_optimistic,89,0,53,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,5.0,colo_typical,89,0,49,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,5.0,colo_conservative,89,0,27,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,10.0,colo_optimistic,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,10.0,colo_typical,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,10.0,colo_conservative,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:SOLBTC:ask->mexc:SOLUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_optimistic,65,0,57,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_conservative,65,0,43,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDC:bid->mexc:XRPUSDC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_optimistic,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_typical,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_conservative,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:USDCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDC:bid->mexc:ETHUSDC:ask->mexc:XRPETH:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:ETHBTC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPBTC:bid->mexc:BTCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_conservative,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,5.0,colo_optimistic,10,0,9,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,5.0,colo_typical,10,0,9,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,5.0,colo_conservative,10,0,8,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_optimistic,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLBTC:bid->mexc:XRPBTC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_optimistic,58,0,40,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_typical,58,0,39,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_conservative,58,0,27,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_typical,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_conservative,12,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_typical,6,0,2,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:XRPBTC:ask,5.0,colo_conservative,65,0,17,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:XRPBTC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:XRPBTC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:XRPBTC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:XRPBTC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:XRPBTC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:XRPBTC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:BTCUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_typical,12,0,4,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:BTCUSDC:ask->mexc:ETHBTC:ask->mexc:XRPETH:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_optimistic,6,0,2,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_conservative,6,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_conservative,3,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,5.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,5.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHBTC:bid->mexc:XRPBTC:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,5.0,colo_conservative,11,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_optimistic,3,0,2,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:ETHUSDC:ask->mexc:ETHUSDT:bid->mexc:XRPUSDT:ask,10.0,colo_typical,3,0,2,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,10.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:BTCUSDT:ask->mexc:XRPBTC:ask,5.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,10.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_typical,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:SOLUSDC:ask->mexc:SOLUSDT:bid->mexc:XRPUSDT:ask,20.0,colo_conservative,0,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,5.0,colo_optimistic,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,5.0,colo_typical,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,5.0,colo_conservative,1,0,0,100.0,100.0,0.0,0.0,
mexc:XRPUSDC:bid->mexc:USDCUSDT:bid->mexc:ETHUSDT:ask->mexc:XRPETH:ask,10.0,colo_optimistic,0,0,0,100.0,100.0,0.0,0.0,
